rmse	model	kdim	idp	date	sensor
0.784547637966934	Thin_plate_spline	5		2022-01-28T12:30:00Z	tair
0.874096955964135	GAM_Penalized	6		2022-01-28T12:30:00Z	tair
0.828922947171943	Inverse_dist_weighting		2	2022-01-28T12:30:00Z	tair
0.828922947171943	Nearest_neighbor			2022-01-28T12:30:00Z	tair
0.872908859319088	GAM_Duchon	5		2022-01-28T12:45:00Z	tair
0.865701679549767	GAM_Gaussian	7		2022-01-28T12:45:00Z	tair
0.897902627310919	Thin_plate_spline	5		2022-01-28T12:45:00Z	tair
0.941736689402599	GAM_Penalized	9		2022-01-28T12:45:00Z	tair
0.880444220471878	Inverse_dist_weighting		1	2022-01-28T12:45:00Z	tair
0.885259876727946	Nearest_neighbor			2022-01-28T12:45:00Z	tair
0.920258402186591	GAM_Duchon	6		2022-01-28T13:00:00Z	tair
0.949673911835468	GAM_Gaussian	7		2022-01-28T13:00:00Z	tair
0.954136823173951	Thin_plate_spline	6		2022-01-28T13:00:00Z	tair
0.840292257142361	GAM_Penalized	6		2022-01-28T13:00:00Z	tair
0.762596787118212	Inverse_dist_weighting		1	2022-01-28T13:00:00Z	tair
0.78754543260971	Nearest_neighbor			2022-01-28T13:00:00Z	tair
0.664517281449127	GAM_Duchon	6		2022-01-28T13:15:00Z	tair
0.634352726122868	GAM_Gaussian	7		2022-01-28T13:15:00Z	tair
0.626964752268788	Thin_plate_spline	6		2022-01-28T13:15:00Z	tair
0.565984774970975	GAM_Penalized	9		2022-01-28T13:15:00Z	tair
0.53134995262143	Inverse_dist_weighting		1	2022-01-28T13:15:00Z	tair
0.562152188951937	Nearest_neighbor			2022-01-28T13:15:00Z	tair
0.48020996893058	GAM_Duchon	6		2022-01-28T13:30:00Z	tair
0.432667693345975	GAM_Gaussian	7		2022-01-28T13:30:00Z	tair
0.432667898298175	Thin_plate_spline	6		2022-01-28T13:30:00Z	tair
0.457817385234259	GAM_Penalized	9		2022-01-28T13:30:00Z	tair
0.497955986542228	Inverse_dist_weighting		39	2022-01-28T13:30:00Z	tair
0.50685551835666	Nearest_neighbor			2022-01-28T13:30:00Z	tair
0.451470214005496	GAM_Duchon	6		2022-01-28T13:45:00Z	tair
0.430081677174058	GAM_Gaussian	7		2022-01-28T13:45:00Z	tair
0.442530149378862	Thin_plate_spline	6		2022-01-28T13:45:00Z	tair
0.45784005080065	GAM_Penalized	5		2022-01-28T13:45:00Z	tair
0.409342138833698	Inverse_dist_weighting		1	2022-01-28T13:45:00Z	tair
0.421195558061791	Nearest_neighbor			2022-01-28T13:45:00Z	tair
0.639167331704519	GAM_Duchon	6		2022-01-28T14:00:00Z	tair
0.541992068610567	GAM_Gaussian	7		2022-01-28T14:00:00Z	tair
0.622967638138586	Thin_plate_spline	6		2022-01-28T14:00:00Z	tair
0.52507582846572	GAM_Penalized	5		2022-01-28T14:00:00Z	tair
0.472986757121736	Inverse_dist_weighting		1	2022-01-28T14:00:00Z	tair
0.488972825586284	Nearest_neighbor			2022-01-28T14:00:00Z	tair
0.564573955539328	GAM_Duchon	7		2022-01-28T14:15:00Z	tair
0.497029977866614	GAM_Gaussian	9		2022-01-28T14:15:00Z	tair
0.492075340522681	Thin_plate_spline	7		2022-01-28T14:15:00Z	tair
0.484592419801693	GAM_Penalized	5		2022-01-28T14:15:00Z	tair
0.457147487875471	Inverse_dist_weighting		1	2022-01-28T14:15:00Z	tair
0.486839502953059	Nearest_neighbor			2022-01-28T14:15:00Z	tair
0.745618454807181	GAM_Duchon	7		2022-01-28T14:30:00Z	tair
0.641203364555724	GAM_Gaussian	9		2022-01-28T14:30:00Z	tair
0.641200734282939	Thin_plate_spline	8		2022-01-28T14:30:00Z	tair
0.651384608091499	GAM_Penalized	9		2022-01-28T14:30:00Z	tair
0.686813994342805	Inverse_dist_weighting		1	2022-01-28T14:30:00Z	tair
0.696571019249545	Nearest_neighbor			2022-01-28T14:30:00Z	tair
0.72057261461042	GAM_Duchon	6		2022-01-28T14:45:00Z	tair
0.671181400328593	GAM_Gaussian	7		2022-01-28T14:45:00Z	tair
0.701131961527738	Thin_plate_spline	6		2022-01-28T14:45:00Z	tair
0.629112474988762	GAM_Penalized	9		2022-01-28T14:45:00Z	tair
0.619814208236417	Inverse_dist_weighting		3	2022-01-28T14:45:00Z	tair
0.63151046458076	Nearest_neighbor			2022-01-28T14:45:00Z	tair
0.9056372921076	GAM_Duchon	6		2022-01-28T15:00:00Z	tair
0.770147693431939	GAM_Gaussian	7		2022-01-28T15:00:00Z	tair
0.863205341640769	Thin_plate_spline	6		2022-01-28T15:00:00Z	tair
0.732126768302709	GAM_Penalized	9		2022-01-28T15:00:00Z	tair
0.661209979181837	Inverse_dist_weighting		3	2022-01-28T15:00:00Z	tair
0.695968423234488	Nearest_neighbor			2022-01-28T15:00:00Z	tair
0.621907330807483	GAM_Duchon	8		2022-01-28T15:15:00Z	tair
0.68232036660609	GAM_Gaussian	8		2022-01-28T15:15:00Z	tair
0.635607435910004	Thin_plate_spline	8		2022-01-28T15:15:00Z	tair
