rmse	model	kdim	idp	date	sensor
0.131303908886013	Inverse_dist_weighting		3	2022-01-28T09:15:00Z	vpd
0.13262192702441	Nearest_neighbor			2022-01-28T09:15:00Z	vpd
0.090947187696565	GAM_Duchon	6		2022-01-28T09:30:00Z	vpd
0.0984134994325282	GAM_Gaussian	5		2022-01-28T09:30:00Z	vpd
0.104532938728877	Thin_plate_spline	5		2022-01-28T09:30:00Z	vpd
0.101291347972969	GAM_Penalized	5		2022-01-28T09:30:00Z	vpd
0.1153717114588	Inverse_dist_weighting		3	2022-01-28T09:30:00Z	vpd
0.117422218471879	Nearest_neighbor			2022-01-28T09:30:00Z	vpd
0.0628071021313577	GAM_Duchon	7		2022-01-28T09:45:00Z	vpd
0.0619823365328223	GAM_Gaussian	5		2022-01-28T09:45:00Z	vpd
0.0713551504942307	Thin_plate_spline	6		2022-01-28T09:45:00Z	vpd
0.0814761320759615	GAM_Penalized	5		2022-01-28T09:45:00Z	vpd
0.0938804733331702	Inverse_dist_weighting		4	2022-01-28T09:45:00Z	vpd
0.104323059353803	Nearest_neighbor			2022-01-28T09:45:00Z	vpd
0.0713225143025627	GAM_Duchon	6		2022-01-28T10:00:00Z	vpd
0.0614458024859975	GAM_Gaussian	6		2022-01-28T10:00:00Z	vpd
0.0647824126816139	Thin_plate_spline	6		2022-01-28T10:00:00Z	vpd
0.0611724122809347	GAM_Penalized	9		2022-01-28T10:00:00Z	vpd
0.0961170328843413	Inverse_dist_weighting		3	2022-01-28T10:00:00Z	vpd
0.101406803036138	Nearest_neighbor			2022-01-28T10:00:00Z	vpd
0.0938491100422295	GAM_Duchon	5		2022-01-28T10:15:00Z	vpd
0.073351300624379	GAM_Gaussian	5		2022-01-28T10:15:00Z	vpd
0.0951047696267756	Thin_plate_spline	7		2022-01-28T10:15:00Z	vpd
0.119311629479662	GAM_Penalized	7		2022-01-28T10:15:00Z	vpd
0.139195359681576	Inverse_dist_weighting		3	2022-01-28T10:15:00Z	vpd
0.144946664646702	Nearest_neighbor			2022-01-28T10:15:00Z	vpd
0.107736301689836	GAM_Duchon	5		2022-01-28T10:30:00Z	vpd
0.0653941831728871	GAM_Gaussian	5		2022-01-28T10:30:00Z	vpd
0.108821399945787	Thin_plate_spline	7		2022-01-28T10:30:00Z	vpd
0.153769642408931	GAM_Penalized	7		2022-01-28T10:30:00Z	vpd
0.168536919229003	Inverse_dist_weighting		3	2022-01-28T10:30:00Z	vpd
0.174051718109479	Nearest_neighbor			2022-01-28T10:30:00Z	vpd
0.115105505205388	GAM_Duchon	5		2022-01-28T10:45:00Z	vpd
0.0862555473737385	GAM_Gaussian	5		2022-01-28T10:45:00Z	vpd
0.119176540908044	Thin_plate_spline	7		2022-01-28T10:45:00Z	vpd
0.156742187709221	GAM_Penalized	7		2022-01-28T10:45:00Z	vpd
0.178181984268102	Inverse_dist_weighting		3	2022-01-28T10:45:00Z	vpd
0.184681839812036	Nearest_neighbor			2022-01-28T10:45:00Z	vpd
0.0753023483604084	GAM_Duchon	9		2022-01-28T11:00:00Z	vpd
0.083495229739509	GAM_Gaussian	5		2022-01-28T11:00:00Z	vpd
0.0863493769964878	Thin_plate_spline	5		2022-01-28T11:00:00Z	vpd
0.134285240526746	GAM_Penalized	8		2022-01-28T11:00:00Z	vpd
0.14772571324274	Inverse_dist_weighting		4	2022-01-28T11:00:00Z	vpd
0.167454382614457	Nearest_neighbor			2022-01-28T11:00:00Z	vpd
